is_scam,cleaned_stipend_monthly,has_website,has_email,skills_count,title_word_count,desc_char_length,numeric_openings,is_bulk_hiring,is_wfh_short_duration,company_name_word_count,link_count_desc,contact_count_desc,all_caps_ratio_desc,keyword_count,stipend_to_skills_ratio,text_density_index,low_skills_high_urgency,is_anonymous_recruiter
0,9000.0,1,0,8,7,1132,1,0,0,2,0,0,0.028692879914984058,0,1000.0,0.00617828773168579,0,0
0,10000.5,1,0,4,3,1505,0,0,0,1,0,0,0.047581284694686754,0,2000.1,0.00199203187250996,0,0
1,9750.0,1,0,1,4,358,10,0,0,2,0,0,0.027586206896551724,0,4875.0,0.011142061281337047,0,0
0,6250.0,1,0,1,5,176,5,0,0,2,0,0,0.04195804195804196,0,3125.0,0.02824858757062147,0,0
0,6250.0,1,0,2,5,273,10,0,0,2,0,0,0.017699115044247787,0,2083.3333333333335,0.01824817518248175,0,0
0,9500.0,1,0,1,4,219,5,0,0,2,0,0,0.033707865168539325,0,4750.0,0.01818181818181818,0,0
0,10000.0,1,0,6,9,610,2,0,0,3,0,0,0.03434343434343434,0,1428.5714285714287,0.014729950900163666,0,0
0,15000.0,1,0,7,6,589,3,0,0,2,0,0,0.06680584551148225,0,1875.0,0.010169491525423728,0,0
1,7000.0,0,0,8,3,1343,4,0,0,3,0,0,0.009573542210617928,0,777.7777777777778,0.002232142857142857,0,1
0,7500.0,0,0,5,5,466,5,0,0,4,0,0,0.028132992327365727,0,1250.0,0.010706638115631691,0,1
0,2500.0,0,0,4,5,328,5,0,0,10,0,0,0.018656716417910446,0,500.0,0.015197568389057751,0,1
0,6750.0,0,0,2,3,1198,5,0,0,2,0,0,0.02327935222672065,0,2250.0,0.0025020850708924102,0,1
0,15000.0,1,0,2,5,1727,1,0,0,4,0,0,0.02601156069364162,0,5000.0,0.0028935185185185184,0,0
0,15000.0,1,0,6,5,1204,1,0,0,1,0,0,0.030518819938962362,0,2142.8571428571427,0.004149377593360996,0,0
0,13500.0,1,0,6,3,831,20,0,0,1,0,0,0.03268945022288262,0,1928.5714285714287,0.003605769230769231,0,0
0,27500.0,1,0,9,5,1419,0,0,0,2,0,0,0.02561837455830389,0,2750.0,0.0035211267605633804,0,0
0,12500.0,1,0,6,3,1441,2,0,0,4,0,0,0.016407599309153715,0,1785.7142857142858,0.0020804438280166435,0,0
0,6250.0,0,0,4,5,1165,2,0,0,4,0,0,0.033507853403141365,0,1250.0,0.004288164665523156,0,1
0,7500.0,0,0,6,3,349,2,0,0,3,0,0,0.017241379310344827,0,1071.4285714285713,0.008571428571428572,0,1
0,11000.0,1,0,3,4,1036,2,0,0,5,0,0,0.03588516746411483,0,2750.0,0.003857280617164899,0,0
0,13500.0,1,0,4,4,161,1,0,0,4,0,0,0.1015625,0,2700.0,0.024691358024691357,0,0
0,4750.0,0,0,8,4,1054,3,0,0,2,0,0,0.045936395759717315,0,527.7777777777778,0.0037914691943127963,0,1
0,12000.0,0,0,7,9,2278,3,0,0,1,0,0,0.023665382498624106,0,1500.0,0.003949100482667837,0,1
0,18000.0,0,0,5,3,559,0,0,0,3,0,0,0.05405405405405406,0,3000.0,0.005357142857142857,0,1
0,4250.0,1,0,4,4,1285,100,1,0,2,0,0,0.03951081843838194,1,850.0,0.003110419906687403,0,0
0,9000.0,1,0,3,5,360,1,0,0,2,0,0,0.024475524475524476,0,2250.0,0.013850415512465374,0,0
0,9000.0,1,0,4,7,453,1,0,0,2,0,0,0.02972972972972973,0,1800.0,0.015418502202643172,0,0
0,12500.0,1,0,8,4,302,5,0,0,4,0,0,0.036,0,1388.888888888889,0.013201320132013201,0,0
0,4000.0,0,0,5,5,746,5,0,0,3,0,0,0.022838499184339316,0,666.6666666666666,0.006693440428380187,0,1
0,6000.0,1,0,4,5,885,2,0,0,2,0,0,0.017783857729138167,0,1200.0,0.0056433408577878106,0,0
0,5000.0,1,0,4,5,1078,2,0,0,1,0,0,0.023972602739726026,0,1000.0,0.004633920296570899,0,0
0,11350.0,1,0,6,4,1067,20,0,0,1,0,0,0.035555555555555556,0,1621.4285714285713,0.003745318352059925,0,0
1,8500.0,1,0,3,3,1582,3,0,0,2,0,0,0.022641509433962263,0,2125.0,0.0018951358180669614,0,0
0,4000.0,0,0,6,3,1137,1,0,0,1,0,0,0.06702702702702702,0,571.4285714285714,0.0026362038664323375,0,1
0,11000.0,0,0,3,5,667,4,0,0,4,0,0,0.012658227848101266,0,2750.0,0.0074850299401197605,0,1
0,4000.0,0,0,5,6,1391,1,0,0,1,0,0,0.06602112676056338,0,666.6666666666666,0.004310344827586207,0,1
0,4000.0,0,0,4,4,1821,2,0,0,1,0,0,0.024275118004045852,0,800.0,0.0021953896816684962,0,1
0,9000.0,1,0,3,4,348,1,0,0,5,0,0,0.027491408934707903,0,2250.0,0.011461318051575931,0,0
0,6000.0,1,0,1,6,230,2,0,0,6,0,0,0.03208556149732621,0,3000.0,0.025974025974025976,0,0
0,10000.0,1,0,4,4,609,2,0,0,2,0,0,0.12863070539419086,0,2000.0,0.006557377049180328,0,0
0,9000.0,0,0,12,4,1426,3,0,0,2,0,0,0.03225806451612903,0,692.3076923076923,0.002803083391730904,0,1
0,0.0,0,0,2,7,713,5,0,0,1,0,0,0.017123287671232876,0,0.0,0.00980392156862745,0,1
0,40000.0,1,0,4,5,170,10,0,0,3,0,0,0.02112676056338028,0,8000.0,0.029239766081871343,0,0
0,9000.0,1,0,4,2,1084,0,0,0,4,0,0,0.02834467120181406,0,1800.0,0.0018433179723502304,0,0
0,6500.0,0,0,2,4,266,10,0,0,4,0,0,0.018957345971563982,0,2166.6666666666665,0.0149812734082397,0,1
0,9000.0,0,0,7,6,1278,0,0,0,4,0,0,0.017857142857142856,0,1125.0,0.004691164972634871,0,1
0,11500.0,0,0,3,7,325,1,0,0,1,0,0,0.022556390977443608,0,2875.0,0.02147239263803681,0,1
0,4500.0,1,0,7,3,1232,2,0,0,3,0,0,0.05467196819085487,0,562.5,0.0024330900243309003,0,0
0,9500.0,1,0,4,4,252,2,0,0,4,0,0,0.09693877551020408,0,1900.0,0.015810276679841896,0,0
0,20750.0,1,0,10,6,432,2,0,0,2,0,0,0.024725274725274724,0,1886.3636363636363,0.013856812933025405,0,0
0,9000.0,0,0,7,3,1242,2,0,0,2,0,0,0.0244140625,0,1125.0,0.002413515687851971,0,1
0,6000.0,0,0,4,4,1009,5,0,0,3,0,0,0.032846715328467155,0,1200.0,0.0039603960396039604,0,1
0,9250.0,0,0,7,4,1216,4,0,0,4,0,0,0.045174537987679675,0,1156.25,0.003286770747740345,0,1
0,6500.0,0,0,3,9,1507,10,0,0,1,0,0,0.027243589743589744,0,1625.0,0.005968169761273209,0,1
0,10000.0,1,0,4,3,491,0,0,0,2,0,0,0.014925373134328358,0,2000.0,0.006097560975609756,0,0
0,9750.0,0,0,3,5,319,4,0,0,2,0,0,0.03529411764705882,0,2437.5,0.015625,0,1
0,11500.0,0,0,4,5,1185,5,0,0,3,0,0,0.025329280648429583,0,2300.0,0.0042158516020236085,0,1
0,19000.0,1,0,5,6,1239,2,0,0,4,0,0,0.026418786692759294,1,3166.6666666666665,0.004838709677419355,0,0
0,5500.0,1,0,10,7,1214,1,0,0,3,0,0,0.02404809619238477,0,500.0,0.005761316872427984,0,0
0,0.0,0,0,5,7,1203,20,0,0,8,0,0,0.036290322580645164,0,0.0,0.005813953488372093,0,1
0,7500.0,1,0,7,4,537,1,0,0,2,0,0,0.013303769401330377,0,937.5,0.007434944237918215,0,0
0,7500.0,0,0,4,3,330,0,0,0,3,0,0,0.022222222222222223,0,1500.0,0.00906344410876133,0,1
0,7000.0,0,0,2,5,492,5,0,0,3,0,0,0.02736318407960199,0,2333.3333333333335,0.010141987829614604,0,1
0,8000.0,0,0,4,2,1161,0,0,0,3,0,0,0.02074688796680498,0,1600.0,0.0017211703958691911,0,1
0,17500.0,1,0,3,5,723,3,0,0,4,0,0,0.015,0,4375.0,0.006906077348066298,0,0
0,14000.0,1,0,6,5,591,1,0,0,4,0,0,0.027083333333333334,0,2000.0,0.008445945945945946,0,0
0,8500.0,1,0,5,7,1175,1,0,0,2,0,0,0.03680336487907466,0,1416.6666666666667,0.005952380952380952,0,0
0,12500.0,1,0,4,3,740,2,0,0,2,0,0,0.016556291390728478,0,2500.0,0.004048582995951417,0,0
0,8000.0,1,0,3,4,568,1,0,0,2,0,0,0.012738853503184714,0,2000.0,0.007029876977152899,0,0
0,24000.0,0,0,4,5,1398,4,0,0,2,0,0,0.016666666666666666,1,4800.0,0.0035739814152966403,0,1
0,5500.0,0,0,5,5,964,10,0,0,3,0,0,0.04201680672268908,0,916.6666666666666,0.0051813471502590676,0,1
0,5000.0,1,0,8,5,801,2,0,0,2,0,0,0.03680981595092025,0,555.5555555555555,0.006234413965087282,0,0
0,4001.5,1,0,6,4,1337,4,0,0,3,0,0,0.029850746268656716,0,571.6428571428571,0.0029895366218236174,0,0
0,5000.0,1,0,1,4,492,0,0,0,4,0,0,0.08095238095238096,0,2500.0,0.008113590263691683,0,0
0,0.0,0,0,6,5,1366,20,0,0,8,0,0,0.02456140350877193,0,0.0,0.0036576444769568397,0,1
0,15000.0,0,0,2,6,250,1,0,0,5,0,0,0.03980099502487562,0,5000.0,0.02390438247011952,0,1
0,9000.0,0,0,4,4,353,4,0,0,4,0,0,0.02112676056338028,0,1800.0,0.011299435028248588,0,1
0,17500.0,0,0,4,4,991,25,1,0,2,0,0,0.012180267965895249,0,3500.0,0.004032258064516129,0,1
0,15000.0,1,0,4,3,1243,1,0,0,3,0,0,0.016488845780795344,0,3000.0,0.002411575562700965,0,0
0,10500.0,1,0,6,4,642,3,0,0,3,0,0,0.013133208255159476,0,1500.0,0.006220839813374806,0,0
0,23500.0,1,0,4,5,309,4,0,0,2,0,0,0.055776892430278883,0,4700.0,0.016129032258064516,0,0
0,6000.0,0,0,3,3,1519,0,0,0,3,0,0,0.03328050713153724,0,1500.0,0.001973684210526316,0,1
0,5000.0,0,0,3,2,1300,0,0,0,3,0,0,0.013940520446096654,0,1250.0,0.0015372790161414297,0,1
0,10000.0,1,0,3,4,1287,1,0,0,3,0,0,0.0235626767200754,0,2500.0,0.003105590062111801,0,0
0,10000.0,0,0,2,3,256,2,0,0,2,0,0,0.023923444976076555,0,3333.3333333333335,0.011673151750972763,0,1
0,18001.0,0,0,9,5,860,0,0,0,4,0,0,0.049575070821529746,0,1800.1,0.005807200929152149,0,1
0,17500.0,1,0,7,4,444,6,0,0,1,0,0,0.06722689075630252,0,2187.5,0.008988764044943821,0,0
1,9000.0,1,0,11,4,1582,4,0,0,2,0,0,0.022779043280182234,0,750.0,0.002526847757422615,0,0
0,10000.0,1,0,2,4,1241,1,0,0,3,0,0,0.033203125,0,3333.3333333333335,0.00322061191626409,0,0
0,6000.0,1,0,4,4,797,2,0,0,2,0,0,0.019726858877086494,0,1200.0,0.005012531328320802,0,0
0,9000.0,0,0,4,5,546,4,0,0,5,0,0,0.029082774049217,0,1800.0,0.009140767824497258,0,1
0,25000.0,1,0,4,4,566,2,0,0,1,0,0,0.031042128603104215,0,5000.0,0.007054673721340388,0,0
0,7500.0,1,0,11,5,1092,3,0,0,2,0,0,0.0165016501650165,0,625.0,0.004574565416285453,0,0
0,17500.0,0,0,2,6,816,10,0,0,4,0,0,0.03230769230769231,0,5833.333333333333,0.0073439412484700125,0,1
1,5500.0,1,0,4,6,947,1,0,0,4,0,0,0.03409090909090909,0,1100.0,0.006329113924050633,0,0
0,7501.5,1,0,6,5,1345,4,0,0,3,0,0,0.015287769784172662,0,1071.642857142857,0.003714710252600297,0,0
0,10000.0,1,0,9,4,1054,10,0,0,4,0,0,0.04186046511627907,0,1000.0,0.0037914691943127963,0,0
0,15000.0,1,0,1,5,1077,2,0,0,3,0,0,0.11225658648339061,0,7500.0,0.00463821892393321,0,0
0,13500.0,1,0,7,3,1238,4,0,0,1,0,0,0.03773584905660377,0,1687.5,0.002421307506053269,0,0
0,12500.0,1,0,3,6,1904,2,0,0,1,0,0,0.04223521767381416,0,3125.0,0.0031496062992125984,0,0
0,5000.0,1,0,4,4,1487,3,0,0,3,0,0,0.03374485596707819,0,1000.0,0.002688172043010753,0,0
0,4000.0,0,0,6,4,1257,2,0,0,1,0,0,0.041015625,0,571.4285714285714,0.003179650238473768,0,1
0,6250.0,1,0,3,4,1419,1,0,0,4,0,0,0.03165098374679213,0,1562.5,0.0028169014084507044,0,0
0,4000.0,0,0,10,3,228,0,0,0,5,0,0,0.04945054945054945,0,363.6363636363636,0.013100436681222707,0,1
0,15000.0,1,0,4,5,1223,2,0,0,4,0,0,0.025075225677031094,0,3000.0,0.004084967320261438,0,0
0,18000.0,1,0,9,5,1138,2,0,0,3,0,0,0.02875399361022364,0,1800.0,0.004389815627743635,0,0
0,10000.0,1,0,13,4,506,1,0,0,2,0,0,0.021686746987951807,0,714.2857142857143,0.007889546351084813,0,0
0,10000.0,1,0,12,3,654,12,0,0,2,0,0,0.049429657794676805,0,769.2307692307693,0.004580152671755725,0,0
0,8000.0,1,0,3,6,965,2,0,0,3,0,0,0.04230769230769231,0,2000.0,0.006211180124223602,0,0
0,4000.0,0,0,5,5,1258,3,0,0,1,0,0,0.03595724003887269,0,666.6666666666666,0.003971405877680699,0,1
0,11500.0,1,0,1,4,1099,10,0,0,2,0,0,0.021158129175946547,0,5750.0,0.0036363636363636364,0,0
0,6500.0,1,0,4,4,723,2,0,0,2,0,0,0.05391304347826087,0,1300.0,0.0055248618784530384,0,0
0,30000.0,0,0,1,4,1346,2,0,0,2,0,0,0.03442188879082083,0,15000.0,0.002969561989606533,0,1
0,6000.0,1,0,3,4,914,6,0,0,3,0,0,0.02030456852791878,0,1500.0,0.004371584699453552,0,0
0,31500.0,0,0,5,1,1006,0,0,0,4,0,0,0.01927710843373494,0,5250.0,0.0009930486593843098,0,1
0,7500.0,0,0,8,5,375,3,0,0,2,0,0,0.019417475728155338,0,833.3333333333334,0.013297872340425532,0,1
0,12500.0,1,0,1,3,823,4,0,0,2,0,0,0.020202020202020204,0,6250.0,0.0036407766990291263,0,0
0,10000.0,0,0,3,6,593,4,0,0,3,0,0,0.02268041237113402,0,2500.0,0.010101010101010102,0,1
0,9999.5,0,0,5,3,397,1,0,0,2,0,0,0.015384615384615385,0,1666.5833333333333,0.007537688442211055,0,1
0,12500.0,0,0,4,4,449,1,0,0,4,0,0,0.03773584905660377,0,2500.0,0.008888888888888889,0,1
0,6000.0,1,0,4,5,2218,3,0,0,2,0,0,0.04751381215469613,0,1200.0,0.002253267237494367,0,0
0,8500.0,1,0,7,4,1346,0,0,0,6,0,0,0.034545454545454546,0,1062.5,0.002969561989606533,0,0
0,15999.0,1,0,4,4,965,2,0,0,1,0,0,0.034482758620689655,0,3199.8,0.004140786749482402,0,0
0,19250.0,0,0,5,3,1336,0,0,0,1,0,0,0.01646843549862763,0,3208.3333333333335,0.002243829468960359,0,1
0,7500.0,1,0,5,4,1240,3,0,0,2,0,0,0.022395326192794548,0,1250.0,0.0032232070910556,0,0
0,27500.0,1,0,1,4,2012,1,0,0,1,0,0,0.034926470588235295,0,13750.0,0.001987083954297069,0,0
0,33500.0,0,0,5,3,758,0,0,0,4,0,0,0.012759170653907496,0,5583.333333333333,0.003952569169960474,0,1
0,20000.0,0,0,1,3,1036,5,0,0,1,0,0,0.02120141342756184,0,10000.0,0.0028929604628736743,0,1
0,11500.0,0,0,3,4,851,1,0,0,4,0,0,0.03193033381712627,0,2875.0,0.004694835680751174,0,1
0,12500.0,1,0,7,4,1950,1,0,0,2,0,0,0.030663329161451813,0,1562.5,0.0020502306509482316,0,0
0,7000.5,0,0,14,4,932,2,0,0,6,0,0,0.01989389920424403,0,466.7,0.004287245444801715,0,1
1,3000.0,1,0,10,6,900,3,0,0,3,0,0,0.016129032258064516,0,272.72727272727275,0.006659267480577136,0,0
0,5500.0,1,0,5,4,363,1,0,0,2,0,0,0.023333333333333334,0,916.6666666666666,0.01098901098901099,0,0
1,12500.0,1,0,10,5,3885,0,0,0,4,0,0,0.05129935875801552,0,1136.3636363636363,0.0012866700977869274,0,0
1,12500.0,1,0,4,5,833,10,0,0,4,0,0,0.022123893805309734,0,2500.0,0.005995203836930456,0,0
0,12500.0,1,0,5,5,681,10,0,0,4,0,0,0.054820415879017016,0,2083.3333333333335,0.007331378299120235,0,0
0,3000.5,1,0,8,4,1239,2,0,0,2,0,0,0.03751233958538993,0,333.3888888888889,0.0032258064516129032,0,0
0,7000.0,1,0,2,7,420,2,0,0,2,0,0,0.020289855072463767,0,2333.3333333333335,0.0166270783847981,0,0
0,15000.0,1,0,6,5,192,3,0,0,2,0,0,0.025157232704402517,0,2142.8571428571427,0.025906735751295335,0,0
0,7000.0,1,0,7,4,177,2,0,0,3,0,0,0.09027777777777778,0,875.0,0.02247191011235955,0,0
0,21000.0,0,0,6,2,1228,0,0,0,2,0,0,0.018756169792694965,0,3000.0,0.0016273393002441008,0,1
0,9000.0,1,0,3,4,639,1,0,0,4,0,0,0.027881040892193308,0,2250.0,0.00625,0,0
0,10000.0,1,0,8,5,186,2,0,0,1,0,0,0.047619047619047616,0,1111.111111111111,0.026737967914438502,0,0
0,16500.0,1,0,2,4,1262,10,0,0,2,0,0,0.017341040462427744,0,5500.0,0.003167062549485352,0,0
0,10000.0,1,0,6,5,416,12,0,0,2,0,0,0.04747774480712166,0,1428.5714285714287,0.011990407673860911,0,0
0,4000.0,0,0,13,9,492,1,0,0,3,0,0,0.02030456852791878,0,285.7142857142857,0.018255578093306288,0,1
0,10000.0,1,0,11,5,626,6,0,0,2,0,0,0.025490196078431372,0,833.3333333333334,0.007974481658692184,0,0
0,4000.0,0,0,5,4,1100,3,0,0,1,0,0,0.042175360710321866,0,666.6666666666666,0.0036330608537693005,0,1
0,10000.0,1,0,8,3,554,12,0,0,2,0,0,0.033482142857142856,0,1111.111111111111,0.005405405405405406,0,0
1,16000.0,1,0,5,2,986,0,0,0,4,0,0,0.026284348864994027,0,2666.6666666666665,0.002026342451874367,0,0
0,6500.0,0,0,3,6,484,10,0,0,1,0,0,0.056265984654731455,0,1625.0,0.012371134020618556,0,1
0,4002.0,1,0,4,4,113,2,0,0,4,0,0,0.03333333333333333,0,800.4,0.03508771929824561,0,0
0,17000.0,1,0,3,3,153,5,0,0,5,0,0,0.032,0,4250.0,0.01948051948051948,0,0
0,25000.0,1,0,12,4,1954,1,0,0,4,0,0,0.017521902377972465,0,1923.076923076923,0.0020460358056265983,0,0
0,4250.0,0,0,5,2,7,0,0,0,2,0,0,0.14285714285714285,0,708.3333333333334,0.25,0,1
0,4000.0,1,0,4,6,189,5,0,0,1,0,0,0.019867549668874173,0,800.0,0.031578947368421054,0,0
0,7500.0,1,0,9,5,1097,2,0,0,2,0,0,0.0244173140954495,0,750.0,0.004553734061930784,0,0
0,10000.0,1,0,8,6,1195,1,0,0,3,0,0,0.04229607250755287,0,1111.111111111111,0.005016722408026756,0,0
0,3750.0,0,0,4,5,349,1,0,0,2,0,0,0.03819444444444445,0,750.0,0.014285714285714285,0,1
1,7000.0,1,0,2,4,1231,1,0,0,3,0,0,0.04926108374384237,0,2333.3333333333335,0.003246753246753247,0,0
0,5000.0,1,0,1,4,614,5,0,0,2,0,0,0.027833001988071572,0,2500.0,0.0065040650406504065,0,0
0,6500.0,1,0,6,4,820,2,0,0,2,0,0,0.022123893805309734,0,928.5714285714286,0.0048721071863581,0,0
0,7250.0,1,0,4,5,360,1,0,0,4,0,0,0.03169014084507042,0,1450.0,0.013850415512465374,0,0
0,9000.0,0,0,5,3,819,0,0,0,5,0,0,0.016467065868263474,0,1500.0,0.003658536585365854,0,1
1,8000.0,1,0,4,3,298,2,0,0,2,0,0,0.02100840336134454,0,1600.0,0.010033444816053512,0,0
0,6500.0,1,0,3,3,568,1,0,0,3,0,0,0.017278617710583154,0,1625.0,0.005272407732864675,0,0
0,7500.0,1,0,15,7,502,2,0,0,3,0,0,0.016706443914081145,0,468.75,0.013916500994035786,0,0
0,5500.0,0,0,4,1,157,0,0,0,4,0,0,0.031496062992125984,0,1100.0,0.006329113924050633,0,1
0,11500.0,1,0,3,3,358,2,0,0,3,0,0,0.023890784982935155,0,2875.0,0.008356545961002786,0,0
0,9000.0,1,0,4,2,543,0,0,0,2,0,0,0.02702702702702703,0,1800.0,0.003676470588235294,0,0
0,1050.0,1,0,6,9,351,20,0,1,2,0,0,0.017361111111111112,0,150.0,0.02556818181818182,0,0
0,11000.0,0,0,6,4,779,2,0,0,4,0,0,0.024205748865355523,0,1571.4285714285713,0.005128205128205128,0,1
0,7500.0,0,0,6,5,868,1,0,0,3,0,0,0.02531645569620253,0,1071.4285714285713,0.005753739930955121,0,1
0,12500.0,1,0,8,2,437,0,0,0,6,0,0,0.02005730659025788,0,1388.888888888889,0.0045662100456621,0,0
1,0.0,0,0,4,8,1345,10,0,0,2,0,0,0.023172905525846704,0,0.0,0.005943536404160475,0,1
0,22500.0,1,0,9,3,1255,0,0,0,4,0,0,0.02085308056872038,0,2250.0,0.0023885350318471337,0,0
0,11000.0,1,0,2,4,723,1,0,0,4,0,0,0.027538726333907058,0,3666.6666666666665,0.0055248618784530384,0,0
0,12300.0,1,0,1,4,604,1,0,0,2,0,0,0.02574257425742574,0,6150.0,0.006611570247933884,0,0
0,8000.0,0,0,5,8,617,1,0,0,2,0,0,0.033663366336633666,0,1333.3333333333333,0.012944983818770227,0,1
0,21000.0,0,0,3,5,1092,2,0,0,1,0,0,0.02335928809788654,0,5250.0,0.004574565416285453,0,1
0,6500.0,0,0,5,6,671,2,0,0,1,0,0,0.04788213627992634,0,1083.3333333333333,0.008928571428571428,0,1
0,18500.0,1,0,4,3,1163,0,0,0,5,0,0,0.027055150884495317,0,3700.0,0.002577319587628866,0,0
0,16000.0,0,0,4,6,1054,2,0,0,2,0,0,0.03372093023255814,0,3200.0,0.005687203791469194,0,1
0,9500.0,1,0,3,6,808,1,0,0,1,0,0,0.03881987577639751,0,2375.0,0.007416563658838072,0,0
1,2000.0,0,0,3,5,1169,10,0,0,1,0,0,0.026915113871635612,0,500.0,0.004273504273504274,0,1
0,13500.0,0,0,5,3,1065,2,0,0,2,0,0,0.023174971031286212,0,2250.0,0.0028142589118198874,0,1
0,18500.0,0,0,6,6,1383,5,0,0,1,0,0,0.03183023872679045,0,2642.8571428571427,0.004335260115606936,0,1
0,20000.0,0,0,5,3,996,20,0,0,1,0,0,0.03361344537815126,0,3333.3333333333335,0.003009027081243731,0,1
0,12500.5,1,0,6,3,430,3,0,0,1,0,0,0.05263157894736842,0,1785.7857142857142,0.0069605568445475635,0,0
0,7500.0,0,0,3,4,538,2,0,0,1,0,0,0.03712871287128713,0,1875.0,0.0074211502782931356,0,1
0,4000.0,0,0,1,5,1236,3,0,0,4,0,0,0.0801564027370479,0,2000.0,0.004042037186742118,1,1
0,11500.0,0,0,6,6,622,20,0,0,2,0,0,0.02131782945736434,0,1642.857142857143,0.009630818619582664,0,1
0,0.0,0,0,4,5,1281,3,0,0,3,0,0,0.02759276879162702,0,0.0,0.0039001560062402497,0,1
0,3000.0,0,0,6,6,1223,2,0,0,2,0,0,0.024875621890547265,0,428.57142857142856,0.004901960784313725,0,1
1,3500.0,1,0,11,6,866,2,0,0,1,0,0,0.026685393258426966,0,291.6666666666667,0.006920415224913495,0,0
0,1750.0,0,0,2,5,706,4,0,0,2,0,0,0.01718213058419244,0,583.3333333333334,0.007072135785007072,0,1
0,3000.0,0,0,15,1,399,0,0,0,2,0,0,0.018292682926829267,0,187.5,0.0025,0,1
0,12500.0,1,0,3,5,1426,1,0,0,2,0,0,0.020477815699658702,0,3125.0,0.00350385423966363,0,0
0,5000.0,1,0,3,5,160,2,0,0,2,0,0,0.031007751937984496,0,1250.0,0.031055900621118012,0,0
0,11000.0,0,0,10,4,303,12,0,0,4,0,0,0.0851063829787234,0,1000.0,0.013157894736842105,0,1
0,7000.0,0,0,6,4,350,20,0,0,5,0,0,0.028070175438596492,0,1000.0,0.011396011396011397,0,1
0,10000.0,1,0,7,2,1012,0,0,0,1,0,0,0.02481389578163772,0,1250.0,0.0019743336623889436,0,0
0,13500.0,1,0,3,5,147,2,0,0,5,0,0,0.04201680672268908,0,3375.0,0.033783783783783786,0,0
0,6000.0,0,0,2,4,128,2,0,0,1,0,0,0.038461538461538464,0,2000.0,0.031007751937984496,0,1
0,25500.0,0,0,4,3,360,2,0,0,2,0,0,0.016835016835016835,0,5100.0,0.008310249307479225,0,1
0,4000.0,1,0,1,3,219,10,0,0,3,0,0,0.03488372093023256,0,2000.0,0.013636363636363636,0,0
0,10000.0,0,0,4,5,489,5,0,0,5,0,0,0.01488833746898263,0,2000.0,0.01020408163265306,0,1
0,7500.0,1,0,1,4,368,3,0,0,3,0,0,0.03481012658227848,0,3750.0,0.01084010840108401,0,0
0,12500.0,1,0,3,4,336,2,0,0,6,0,0,0.017985611510791366,0,3125.0,0.011869436201780416,0,0
0,5000.0,0,0,8,7,475,5,0,0,3,0,0,0.020356234096692113,0,555.5555555555555,0.014705882352941176,0,1
0,9000.0,1,0,5,4,618,3,0,0,2,0,0,0.05736137667304015,0,1500.0,0.006462035541195477,0,0
1,4500.0,1,0,3,4,818,1,0,0,2,0,0,0.019402985074626865,0,1125.0,0.004884004884004884,0,0
0,3250.0,0,0,4,6,358,1,0,0,1,0,0,0.0136986301369863,0,650.0,0.016713091922005572,0,1
0,20000.0,0,0,2,5,159,4,0,0,5,0,0,0.07751937984496124,0,6666.666666666667,0.03125,0,1
0,7500.0,1,0,4,2,7,0,0,0,5,0,0,0.14285714285714285,0,1500.0,0.25,0,0
0,4000.0,1,0,6,5,249,2,0,0,2,0,0,0.019801980198019802,0,571.4285714285714,0.02,0,0
1,7750.0,1,0,10,4,1033,1,0,0,2,0,0,0.01406799531066823,0,704.5454545454545,0.0038684719535783366,0,0
0,10000.0,1,0,3,3,530,1,0,0,4,0,0,0.0539906103286385,0,2500.0,0.005649717514124294,0,0
0,9000.0,1,0,3,4,114,5,0,0,1,0,0,0.06521739130434782,0,2250.0,0.034782608695652174,0,0
0,6000.0,1,0,2,5,1167,1,0,0,2,0,0,0.017653167185877467,0,2000.0,0.004280821917808219,0,0
0,13500.0,0,0,1,5,199,4,0,0,3,0,0,0.031446540880503145,0,6750.0,0.025,0,1
0,5750.0,0,0,7,7,490,2,0,0,4,0,0,0.05314009661835749,0,718.75,0.014256619144602852,0,1
0,21500.0,1,0,6,4,1170,2,0,0,3,0,0,0.02786377708978328,0,3071.4285714285716,0.0034158838599487617,0,0
0,7500.0,1,0,10,3,2037,2,0,0,3,0,0,0.045589105979869746,0,681.8181818181819,0.0014720314033366045,0,0
0,5000.0,1,0,3,4,160,5,0,0,1,0,0,0.056,0,1250.0,0.024844720496894408,0,0
0,11500.0,0,0,4,10,424,2,0,0,2,0,0,0.017241379310344827,0,2300.0,0.023529411764705882,0,1
0,10000.0,0,0,1,8,497,2,0,0,2,0,0,0.014778325123152709,0,5000.0,0.01606425702811245,0,1
0,12500.0,1,0,5,5,954,2,0,0,5,0,0,0.01256281407035176,0,2083.3333333333335,0.005235602094240838,0,0
1,7250.0,0,0,10,4,1464,6,0,0,4,0,0,0.041666666666666664,0,659.0909090909091,0.0027303754266211604,0,1
0,5000.0,1,0,1,6,253,1,0,1,4,0,0,0.024509803921568627,0,2500.0,0.023622047244094488,0,0
0,5500.0,0,0,1,3,461,4,0,0,2,0,0,0.013020833333333334,0,2750.0,0.006493506493506494,0,1
0,12500.0,1,0,2,4,1084,3,0,0,5,0,0,0.014606741573033709,0,4166.666666666667,0.003686635944700461,0,0
0,9000.0,1,0,8,5,333,2,0,0,3,0,0,0.03546099290780142,0,1000.0,0.014970059880239521,0,0
